Start date;End date;Spot-Prices (€/MWh);Solarpark Inden CF (West);Solarpark Weesow-Willmersdorf (East);Solarpark Lauingen (Helmeringen 1, 2 und 3) (South);Solarpark Eggebek (North)
15.06.2025 10:00;15.06.2025 12:00;-0,02;0,408;0,585;0,28;0,382
15.06.2025 11:00;15.06.2025 13:00;-1,22;0,598;0,521;0,229;0,332
15.06.2025 12:00;15.06.2025 14:00;-5,61;0,64;0,506;0,208;0,252
15.06.2025 13:00;15.06.2025 15:00;-5;0,602;0,457;0,233;0,209
15.06.2025 14:00;15.06.2025 16:00;-2;0,495;0,372;0,315;0,193
15.06.2025 15:00;15.06.2025 17:00;-0,01;0,381;0,241;0,3;0,14
15.06.2025 16:00;15.06.2025 18:00;54,79;0,204;0,117;0,184;0,124
15.06.2025 17:00;15.06.2025 19:00;96,43;0,096;0,043;0,066;0,099
15.06.2025 18:00;15.06.2025 20:00;109;0,041;0,008;0,002;0,045
15.06.2025 19:00;15.06.2025 21:00;114,59;0;0;0;0
15.06.2025 20:00;15.06.2025 22:00;135,43;0;0;0;0
15.06.2025 21:00;15.06.2025 23:00;127,63;0;0;0;0
15.06.2025 22:00;16.06.2025 00:00;106,54;0;0;0;0
15.06.2025 23:00;16.06.2025 01:00;105,72;0;0;0;0
16.06.2025 00:00;16.06.2025 02:00;91,64;0;0;0;0
16.06.2025 01:00;16.06.2025 03:00;86,94;0;0;0;0
16.06.2025 02:00;16.06.2025 04:00;84;0;0;0;0
16.06.2025 03:00;16.06.2025 05:00;83,28;0;0,002;0;0,004
16.06.2025 04:00;16.06.2025 06:00;88,39;0,03;0,059;0,035;0,048
16.06.2025 05:00;16.06.2025 07:00;112,43;0,094;0,157;0,116;0,135
16.06.2025 06:00;16.06.2025 08:00;123,49;0,241;0,268;0,279;0,295
16.06.2025 07:00;16.06.2025 09:00;108,92;0,397;0,363;0,439;0,448
16.06.2025 08:00;16.06.2025 10:00;84,49;0,529;0,362;0,565;0,572
16.06.2025 09:00;16.06.2025 11:00;60,28;0,628;0,397;0,653;0,654
16.06.2025 10:00;16.06.2025 12:00;14,02;0,677;0,457;0,702;0,683
16.06.2025 11:00;16.06.2025 13:00;1,62;0,695;0,503;0,712;0,682
16.06.2025 12:00;16.06.2025 14:00;0,07;0,671;0,533;0,688;0,664
16.06.2025 13:00;16.06.2025 15:00;0;0,584;0,499;0,621;0,603
16.06.2025 14:00;16.06.2025 16:00;0;0,475;0,426;0,519;0,515
16.06.2025 15:00;16.06.2025 17:00;13,61;0,366;0,313;0,382;0,387
16.06.2025 16:00;16.06.2025 18:00;70;0,238;0,185;0,215;0,196
16.06.2025 17:00;16.06.2025 19:00;89,24;0,102;0,071;0,073;0,07
16.06.2025 18:00;16.06.2025 20:00;116;0,032;0,02;0,019;0,029
16.06.2025 19:00;16.06.2025 21:00;186,1;0;0;0;0
16.06.2025 20:00;16.06.2025 22:00;190;0;0;0;0
16.06.2025 21:00;16.06.2025 23:00;129,18;0;0;0;0
16.06.2025 22:00;17.06.2025 00:00;106,9;0;0;0;0
16.06.2025 23:00;17.06.2025 01:00;103,98;0;0;0;0
17.06.2025 00:00;17.06.2025 02:00;98,26;0;0;0;0
17.06.2025 01:00;17.06.2025 03:00;94,95;0;0;0;0
17.06.2025 02:00;17.06.2025 04:00;94,19;0;0;0;0
17.06.2025 03:00;17.06.2025 05:00;95,24;0;0,008;0;0,008
17.06.2025 04:00;17.06.2025 06:00;102,51;0,027;0,05;0,031;0,046
17.06.2025 05:00;17.06.2025 07:00;118,76;0,089;0,162;0,117;0,134
17.06.2025 06:00;17.06.2025 08:00;107,01;0,243;0,317;0,273;0,278
17.06.2025 07:00;17.06.2025 09:00;98,59;0,401;0,416;0,444;0,43
17.06.2025 08:00;17.06.2025 10:00;70,74;0,537;0,534;0,583;0,514
17.06.2025 09:00;17.06.2025 11:00;4,34;0,636;0,646;0,678;0,493
17.06.2025 10:00;17.06.2025 12:00;-0,61;0,694;0,696;0,727;0,48
17.06.2025 11:00;17.06.2025 13:00;-0,86;0,713;0,696;0,736;0,451
17.06.2025 12:00;17.06.2025 14:00;-4,91;0,696;0,653;0,707;0,489
17.06.2025 13:00;17.06.2025 15:00;-6,2;0,639;0,567;0,64;0,472
17.06.2025 14:00;17.06.2025 16:00;-2,56;0,545;0,396;0,532;0,462
17.06.2025 15:00;17.06.2025 17:00;8,65;0,414;0,218;0,389;0,393
17.06.2025 16:00;17.06.2025 18:00;79,23;0,256;0,117;0,221;0,246
17.06.2025 17:00;17.06.2025 19:00;103,36;0,11;0,06;0,064;0,106
17.06.2025 18:00;17.06.2025 20:00;129,08;0,034;0,018;0,017;0,039
17.06.2025 19:00;17.06.2025 21:00;241,8;0;0;0;0
17.06.2025 20:00;17.06.2025 22:00;241,38;0;0;0;0
17.06.2025 21:00;17.06.2025 23:00;138,19;0;0;0;0
17.06.2025 22:00;18.06.2025 00:00;116,36;0;0;0;0
17.06.2025 23:00;18.06.2025 01:00;113;0;0;0;0
18.06.2025 00:00;18.06.2025 02:00;106,8;0;0;0;0
18.06.2025 01:00;18.06.2025 03:00;101,5;0;0;0;0
18.06.2025 02:00;18.06.2025 04:00;95,84;0;0;0;0
18.06.2025 03:00;18.06.2025 05:00;97,01;0;0,01;0;0,008
18.06.2025 04:00;18.06.2025 06:00;103,57;0,028;0,056;0,03;0,049
18.06.2025 05:00;18.06.2025 07:00;112,35;0,09;0,169;0,117;0,116
18.06.2025 06:00;18.06.2025 08:00;114,9;0,239;0,314;0,288;0,241
18.06.2025 07:00;18.06.2025 09:00;111,39;0,398;0,41;0,453;0,325
18.06.2025 08:00;18.06.2025 10:00;78,97;0,53;0,442;0,581;0,432
18.06.2025 09:00;18.06.2025 11:00;21,77;0,625;0,464;0,674;0,462
18.06.2025 10:00;18.06.2025 12:00;1,17;0,683;0,495;0,722;0,519
18.06.2025 11:00;18.06.2025 13:00;-0,23;0,694;0,589;0,731;0,549
18.06.2025 12:00;18.06.2025 14:00;-1,04;0,646;0,559;0,702;0,63
18.06.2025 13:00;18.06.2025 15:00;-2,3;0,579;0,525;0,633;0,619
18.06.2025 14:00;18.06.2025 16:00;-2,17;0,499;0,406;0,526;0,535
18.06.2025 15:00;18.06.2025 17:00;0,99;0,394;0,266;0,381;0,405
18.06.2025 16:00;18.06.2025 18:00;74;0,256;0,169;0,216;0,234
18.06.2025 17:00;18.06.2025 19:00;107,15;0,111;0,07;0,063;0,108
18.06.2025 18:00;18.06.2025 20:00;116,4;0,034;0,018;0,017;0,04
18.06.2025 19:00;18.06.2025 21:00;140,99;0;0;0;0
18.06.2025 20:00;18.06.2025 22:00;175,32;0;0;0;0
18.06.2025 21:00;18.06.2025 23:00;133,06;0;0;0;0
18.06.2025 22:00;19.06.2025 00:00;115,35;0;0;0;0
18.06.2025 23:00;19.06.2025 01:00;112,2;0;0;0;0
19.06.2025 00:00;19.06.2025 02:00;106,4;0;0;0;0
19.06.2025 01:00;19.06.2025 03:00;105,29;0;0;0;0
19.06.2025 02:00;19.06.2025 04:00;99,51;0;0;0;0
19.06.2025 03:00;19.06.2025 05:00;100,94;0;0,013;0;0,008
19.06.2025 04:00;19.06.2025 06:00;95,68;0,025;0,038;0,031;0,034
19.06.2025 05:00;19.06.2025 07:00;101,51;0,086;0,171;0,116;0,135
19.06.2025 06:00;19.06.2025 08:00;89,25;0,247;0,342;0,279;0,303
19.06.2025 07:00;19.06.2025 09:00;71,25;0,413;0,495;0,435;0,462
19.06.2025 08:00;19.06.2025 10:00;0,86;0,55;0,612;0,562;0,586
19.06.2025 09:00;19.06.2025 11:00;-1,33;0,65;0,691;0,656;0,671
19.06.2025 10:00;19.06.2025 12:00;-29,98;0,709;0,728;0,705;0,718
19.06.2025 11:00;19.06.2025 13:00;-52,21;0,727;0,717;0,714;0,73
19.06.2025 12:00;19.06.2025 14:00;-65,44;0,711;0,682;0,687;0,711
19.06.2025 13:00;19.06.2025 15:00;-64,95;0,654;0,615;0,621;0,656
19.06.2025 14:00;19.06.2025 16:00;-39,79;0,56;0,505;0,516;0,56
19.06.2025 15:00;19.06.2025 17:00;-4,95;0,427;0,357;0,378;0,424
19.06.2025 16:00;19.06.2025 18:00;2,3;0,268;0,199;0,216;0,262
19.06.2025 17:00;19.06.2025 19:00;80,33;0,111;0,057;0,065;0,104
19.06.2025 18:00;19.06.2025 20:00;118,47;0,032;0,019;0,018;0,033
19.06.2025 19:00;19.06.2025 21:00;138,85;0;0;0;0,001
19.06.2025 20:00;19.06.2025 22:00;141,8;0;0;0;0
19.06.2025 21:00;19.06.2025 23:00;129,66;0;0;0;0
19.06.2025 22:00;20.06.2025 00:00;108,89;0;0;0;0
19.06.2025 23:00;20.06.2025 01:00;109,49;0;0;0;0
20.06.2025 00:00;20.06.2025 02:00;104,57;0;0;0;0
20.06.2025 01:00;20.06.2025 03:00;103,24;0;0;0;0
20.06.2025 02:00;20.06.2025 04:00;105,01;0;0;0;0
20.06.2025 03:00;20.06.2025 05:00;104,27;0;0,013;0;0,008
20.06.2025 04:00;20.06.2025 06:00;109,04;0,024;0,038;0,027;0,036
20.06.2025 05:00;20.06.2025 07:00;120,9;0,086;0,172;0,117;0,136
20.06.2025 06:00;20.06.2025 08:00;118,66;0,253;0,342;0,292;0,304
20.06.2025 07:00;20.06.2025 09:00;110,98;0,419;0,496;0,456;0,463
20.06.2025 08:00;20.06.2025 10:00;81,69;0,557;0,615;0,586;0,591
20.06.2025 09:00;20.06.2025 11:00;15,83;0,658;0,696;0,677;0,684
20.06.2025 10:00;20.06.2025 12:00;4,03;0,716;0,733;0,725;0,734
20.06.2025 11:00;20.06.2025 13:00;0;0,735;0,733;0,734;0,746
20.06.2025 12:00;20.06.2025 14:00;-1;0,715;0,693;0,705;0,72
20.06.2025 13:00;20.06.2025 15:00;-0,17;0,658;0,618;0,638;0,656
20.06.2025 14:00;20.06.2025 16:00;0,91;0,564;0,507;0,533;0,554
20.06.2025 15:00;20.06.2025 17:00;28,99;0,431;0,363;0,391;0,418
20.06.2025 16:00;20.06.2025 18:00;87,35;0,265;0,2;0,222;0,258
20.06.2025 17:00;20.06.2025 19:00;111,01;0,111;0,054;0,062;0,103
20.06.2025 18:00;20.06.2025 20:00;136,13;0,034;0,019;0,017;0,033
20.06.2025 19:00;20.06.2025 21:00;201,29;0;0;0;0,001
20.06.2025 20:00;20.06.2025 22:00;178,63;0;0;0;0
20.06.2025 21:00;20.06.2025 23:00;137,05;0;0;0;0
20.06.2025 22:00;21.06.2025 00:00;121,38;0;0;0;0
20.06.2025 23:00;21.06.2025 01:00;118,52;0;0;0;0
21.06.2025 00:00;21.06.2025 02:00;110,48;0;0;0;0
21.06.2025 01:00;21.06.2025 03:00;108,15;0;0;0;0
21.06.2025 02:00;21.06.2025 04:00;106,76;0;0;0;0
21.06.2025 03:00;21.06.2025 05:00;109,1;0;0,013;0;0,009
21.06.2025 04:00;21.06.2025 06:00;104,45;0,024;0,039;0,032;0,048
21.06.2025 05:00;21.06.2025 07:00;100,71;0,088;0,167;0,117;0,119
21.06.2025 06:00;21.06.2025 08:00;90,74;0,231;0,305;0,282;0,228
21.06.2025 07:00;21.06.2025 09:00;75,93;0,412;0,447;0,446;0,411
21.06.2025 08:00;21.06.2025 10:00;23,4;0,554;0,596;0,577;0,565
21.06.2025 09:00;21.06.2025 11:00;0,19;0,65;0,673;0,663;0,659
21.06.2025 10:00;21.06.2025 12:00;-2,01;0,706;0,703;0,712;0,709
21.06.2025 11:00;21.06.2025 13:00;-13,96;0,723;0,703;0,724;0,72
21.06.2025 12:00;21.06.2025 14:00;-29,98;0,701;0,665;0,695;0,694
21.06.2025 13:00;21.06.2025 15:00;-26,31;0,645;0,591;0,631;0,627
21.06.2025 14:00;21.06.2025 16:00;-4,42;0,551;0,483;0,531;0,517
21.06.2025 15:00;21.06.2025 17:00;0,09;0,419;0,345;0,389;0,37
21.06.2025 16:00;21.06.2025 18:00;59,99;0,265;0,191;0,222;0,235
21.06.2025 17:00;21.06.2025 19:00;100,95;0,109;0,056;0,064;0,104
21.06.2025 18:00;21.06.2025 20:00;127,9;0,03;0,019;0,017;0,037
21.06.2025 19:00;21.06.2025 21:00;156,74;0;0;0;0
21.06.2025 20:00;21.06.2025 22:00;165,3;0;0;0;0
21.06.2025 21:00;21.06.2025 23:00;140,78;0;0;0;0
21.06.2025 22:00;22.06.2025 00:00;119,2;0;0;0;0
21.06.2025 23:00;22.06.2025 01:00;108,15;0;0;0;0
22.06.2025 00:00;22.06.2025 02:00;101,07;0;0;0;0
22.06.2025 01:00;22.06.2025 03:00;97,46;0;0;0;0
22.06.2025 02:00;22.06.2025 04:00;92,12;0;0;0;0
22.06.2025 03:00;22.06.2025 05:00;89,69;0;0,013;0;0,009
22.06.2025 04:00;22.06.2025 06:00;87,95;0,027;0,041;0,023;0,051
22.06.2025 05:00;22.06.2025 07:00;71,98;0,088;0,166;0,116;0,138
22.06.2025 06:00;22.06.2025 08:00;26,44;0,246;0,325;0,297;0,291
22.06.2025 07:00;22.06.2025 09:00;0;0,395;0,464;0,461;0,439
22.06.2025 08:00;22.06.2025 10:00;-0,09;0,517;0,562;0,587;0,558
22.06.2025 09:00;22.06.2025 11:00;-11,11;0,615;0,624;0,673;0,595
22.06.2025 10:00;22.06.2025 12:00;-38,56;0,667;0,684;0,717;0,505
22.06.2025 11:00;22.06.2025 13:00;-67,41;0,676;0,688;0,723;0,473
22.06.2025 12:00;22.06.2025 14:00;-99,01;0,613;0,649;0,693;0,439
22.06.2025 13:00;22.06.2025 15:00;-81;0,491;0,58;0,626;0,383
22.06.2025 14:00;22.06.2025 16:00;-40,09;0,355;0,472;0,522;0,135
22.06.2025 15:00;22.06.2025 17:00;-7,68;0,239;0,286;0,381;0,068
22.06.2025 16:00;22.06.2025 18:00;-0,01;0,153;0,142;0,216;0,072
22.06.2025 17:00;22.06.2025 19:00;69,75;0,073;0,066;0,061;0,045
22.06.2025 18:00;22.06.2025 20:00;109,33;0,022;0,02;0,016;0,015
22.06.2025 19:00;22.06.2025 21:00;123,9;0;0;0;0
22.06.2025 20:00;22.06.2025 22:00;134,33;0;0;0;0
22.06.2025 21:00;22.06.2025 23:00;126,32;0;0;0;0
22.06.2025 22:00;23.06.2025 00:00;101,63;0;0;0;0
22.06.2025 23:00;23.06.2025 01:00;70,3;0;0;0;0
23.06.2025 00:00;23.06.2025 02:00;63,8;0;0;0;0
23.06.2025 01:00;23.06.2025 03:00;63,79;0;0;0;0
23.06.2025 02:00;23.06.2025 04:00;64,51;0;0;0;0
23.06.2025 03:00;23.06.2025 05:00;72,5;0;0;0;0,005
23.06.2025 04:00;23.06.2025 06:00;84,92;0,026;0,037;0,01;0,048
23.06.2025 05:00;23.06.2025 07:00;89,12;0,077;0,123;0,051;0,117
23.06.2025 06:00;23.06.2025 08:00;92,24;0,154;0,291;0,15;0,223
23.06.2025 07:00;23.06.2025 09:00;78,96;0,286;0,396;0,254;0,328
23.06.2025 08:00;23.06.2025 10:00;18,64;0,398;0,44;0,284;0,403
23.06.2025 09:00;23.06.2025 11:00;-0,01;0,425;0,46;0,269;0,401
23.06.2025 10:00;23.06.2025 12:00;-6,11;0,349;0,463;0,405;0,328
23.06.2025 11:00;23.06.2025 13:00;-12,76;0,292;0,396;0,565;0,345
23.06.2025 12:00;23.06.2025 14:00;-26,45;0,276;0,424;0,603;0,274
23.06.2025 13:00;23.06.2025 15:00;-32,75;0,29;0,485;0,587;0,17
23.06.2025 14:00;23.06.2025 16:00;-32,69;0,438;0,31;0,481;0,239
23.06.2025 15:00;23.06.2025 17:00;-25;0,374;0,171;0,284;0,323
23.06.2025 16:00;23.06.2025 18:00;-13,11;0,254;0,165;0,172;0,243
23.06.2025 17:00;23.06.2025 19:00;-1,01;0,121;0,074;0,083;0,113
23.06.2025 18:00;23.06.2025 20:00;20;0,04;0,023;0,02;0,044
23.06.2025 19:00;23.06.2025 21:00;83,5;0;0;0;0,001
23.06.2025 20:00;23.06.2025 22:00;90;0;0;0;0
23.06.2025 21:00;23.06.2025 23:00;97,78;0;0;0;0
23.06.2025 22:00;24.06.2025 00:00;89,53;0;0;0;0
23.06.2025 23:00;24.06.2025 01:00;77,08;0;0;0;0
24.06.2025 00:00;24.06.2025 02:00;66,79;0;0;0;0
24.06.2025 01:00;24.06.2025 03:00;63,79;0;0;0;0
24.06.2025 02:00;24.06.2025 04:00;58,12;0;0;0;0
24.06.2025 03:00;24.06.2025 05:00;66,52;0;0,015;0;0,009
24.06.2025 04:00;24.06.2025 06:00;69,75;0,026;0,055;0,032;0,052
24.06.2025 05:00;24.06.2025 07:00;88,15;0,088;0,158;0,115;0,121
24.06.2025 06:00;24.06.2025 08:00;88,02;0,255;0,215;0,283;0,186
24.06.2025 07:00;24.06.2025 09:00;41,27;0,421;0,205;0,444;0,303
24.06.2025 08:00;24.06.2025 10:00;-0,01;0,552;0,318;0,575;0,381
24.06.2025 09:00;24.06.2025 11:00;-4,01;0,643;0,575;0,667;0,346
24.06.2025 10:00;24.06.2025 12:00;-12,41;0,7;0,604;0,714;0,361
24.06.2025 11:00;24.06.2025 13:00;-20,09;0,646;0,554;0,724;0,393
24.06.2025 12:00;24.06.2025 14:00;-22,75;0,597;0,37;0,697;0,425
24.06.2025 13:00;24.06.2025 15:00;-19,27;0,552;0,403;0,631;0,394
24.06.2025 14:00;24.06.2025 16:00;-7,56;0,447;0,415;0,526;0,328
24.06.2025 15:00;24.06.2025 17:00;-3,06;0,342;0,282;0,386;0,208
24.06.2025 16:00;24.06.2025 18:00;2,09;0,226;0,143;0,221;0,085
24.06.2025 17:00;24.06.2025 19:00;61,77;0,109;0,065;0,064;0,035
24.06.2025 18:00;24.06.2025 20:00;97,25;0,036;0,02;0,017;0,007
24.06.2025 19:00;24.06.2025 21:00;123,9;0;0;0;0
24.06.2025 20:00;24.06.2025 22:00;122,49;0;0;0;0
24.06.2025 21:00;24.06.2025 23:00;97,41;0;0;0;0
24.06.2025 22:00;25.06.2025 00:00;98,02;0;0;0;0
24.06.2025 23:00;25.06.2025 01:00;78,85;0;0;0;0
25.06.2025 00:00;25.06.2025 02:00;67,63;0;0;0;0
25.06.2025 01:00;25.06.2025 03:00;70,02;0;0;0;0
25.06.2025 02:00;25.06.2025 04:00;69,07;0;0;0;0
25.06.2025 03:00;25.06.2025 05:00;70,01;0;0,012;0;0,008
25.06.2025 04:00;25.06.2025 06:00;82,77;0,027;0,06;0,027;0,037
25.06.2025 05:00;25.06.2025 07:00;105,72;0,087;0,123;0,114;0,131
25.06.2025 06:00;25.06.2025 08:00;112,36;0,243;0,221;0,284;0,289
25.06.2025 07:00;25.06.2025 09:00;97,87;0,398;0,38;0,443;0,442
25.06.2025 08:00;25.06.2025 10:00;70,02;0,493;0,498;0,567;0,566
25.06.2025 09:00;25.06.2025 11:00;10,07;0,474;0,511;0,655;0,647
25.06.2025 10:00;25.06.2025 12:00;0,07;0,46;0,421;0,7;0,681
25.06.2025 11:00;25.06.2025 13:00;-0,02;0,476;0,33;0,708;0,723
25.06.2025 12:00;25.06.2025 14:00;-0,14;0,617;0,338;0,677;0,704
25.06.2025 13:00;25.06.2025 15:00;-0,51;0,566;0,305;0,608;0,648
25.06.2025 14:00;25.06.2025 16:00;0;0,499;0,294;0,502;0,556
25.06.2025 15:00;25.06.2025 17:00;17,84;0,393;0,265;0,366;0,424
25.06.2025 16:00;25.06.2025 18:00;84,47;0,239;0,179;0,21;0,264
25.06.2025 17:00;25.06.2025 19:00;105,8;0,111;0,074;0,065;0,105
25.06.2025 18:00;25.06.2025 20:00;134,19;0,035;0,022;0,017;0,03
25.06.2025 19:00;25.06.2025 21:00;200;0;0;0;0,001
25.06.2025 20:00;25.06.2025 22:00;247,02;0;0;0;0
25.06.2025 21:00;25.06.2025 23:00;173,62;0;0;0;0
25.06.2025 22:00;26.06.2025 00:00;126,84;0;0;0;0
25.06.2025 23:00;26.06.2025 01:00;119,95;0;0;0;0
26.06.2025 00:00;26.06.2025 02:00;107,63;0;0;0;0
26.06.2025 01:00;26.06.2025 03:00;102,83;0;0;0;0
26.06.2025 02:00;26.06.2025 04:00;98,62;0;0;0;0
26.06.2025 03:00;26.06.2025 05:00;98,79;0;0,013;0;0,01
26.06.2025 04:00;26.06.2025 06:00;102,91;0,013;0,043;0,042;0,055
26.06.2025 05:00;26.06.2025 07:00;119,9;0,076;0,167;0,126;0,141
26.06.2025 06:00;26.06.2025 08:00;120,91;0,208;0,32;0,245;0,262
26.06.2025 07:00;26.06.2025 09:00;106,79;0,351;0,451;0,253;0,369
26.06.2025 08:00;26.06.2025 10:00;96,45;0,469;0,564;0,218;0,382
26.06.2025 09:00;26.06.2025 11:00;88,95;0,468;0,635;0,234;0,263
26.06.2025 10:00;26.06.2025 12:00;77,88;0,355;0,668;0,311;0,225
26.06.2025 11:00;26.06.2025 13:00;70,25;0,304;0,659;0,341;0,244
26.06.2025 12:00;26.06.2025 14:00;59,25;0,279;0,617;0,312;0,291
26.06.2025 13:00;26.06.2025 15:00;51,12;0,28;0,533;0,233;0,282
26.06.2025 14:00;26.06.2025 16:00;48,99;0,284;0,304;0,141;0,213
26.06.2025 15:00;26.06.2025 17:00;63,04;0,26;0,23;0,099;0,093
26.06.2025 16:00;26.06.2025 18:00;70,3;0,221;0,166;0,106;0,048
26.06.2025 17:00;26.06.2025 19:00;89,23;0,118;0,065;0,038;0,02
26.06.2025 18:00;26.06.2025 20:00;93,95;0,041;0,011;0,005;0,002
26.06.2025 19:00;26.06.2025 21:00;99,14;0;0;0;0
26.06.2025 20:00;26.06.2025 22:00;100;0;0;0;0
26.06.2025 21:00;26.06.2025 23:00;108,64;0;0;0;0
26.06.2025 22:00;27.06.2025 00:00;97,23;0;0;0;0
26.06.2025 23:00;27.06.2025 01:00;84,5;0;0;0;0
27.06.2025 00:00;27.06.2025 02:00;78,83;0;0;0;0
27.06.2025 01:00;27.06.2025 03:00;75,67;0;0;0;0
27.06.2025 02:00;27.06.2025 04:00;80,41;0;0;0;0
27.06.2025 03:00;27.06.2025 05:00;82,39;0;0,011;0;0,005
27.06.2025 04:00;27.06.2025 06:00;88,9;0,003;0,056;0,041;0,036
27.06.2025 05:00;27.06.2025 07:00;105,58;0,025;0,153;0,11;0,06
27.06.2025 06:00;27.06.2025 08:00;113,2;0,089;0,267;0,163;0,107
27.06.2025 07:00;27.06.2025 09:00;107,7;0,369;0,277;0,28;0,27
27.06.2025 08:00;27.06.2025 10:00;90,94;0,456;0,243;0,471;0,386
27.06.2025 09:00;27.06.2025 11:00;79,12;0,405;0,216;0,511;0,521
27.06.2025 10:00;27.06.2025 12:00;67,45;0,533;0,221;0,35;0,666
27.06.2025 11:00;27.06.2025 13:00;54,53;0,57;0,527;0,233;0,72
27.06.2025 12:00;27.06.2025 14:00;28,3;0,495;0,536;0,393;0,692
27.06.2025 13:00;27.06.2025 15:00;7,87;0,533;0,352;0,442;0,629
27.06.2025 14:00;27.06.2025 16:00;9,88;0,481;0,365;0,372;0,516
27.06.2025 15:00;27.06.2025 17:00;29,92;0,371;0,297;0,282;0,336
27.06.2025 16:00;27.06.2025 18:00;70,68;0,249;0,172;0,112;0,208
27.06.2025 17:00;27.06.2025 19:00;91,73;0,118;0,076;0,067;0,093
27.06.2025 18:00;27.06.2025 20:00;107,15;0,039;0,017;0,018;0,021
27.06.2025 19:00;27.06.2025 21:00;124,86;0;0;0;0
27.06.2025 20:00;27.06.2025 22:00;134,94;0;0;0;0
27.06.2025 21:00;27.06.2025 23:00;126,24;0;0;0;0
27.06.2025 22:00;28.06.2025 00:00;107,7;0;0;0;0
27.06.2025 23:00;28.06.2025 01:00;94,7;0;0;0;0
28.06.2025 00:00;28.06.2025 02:00;89,61;0;0;0;0
28.06.2025 01:00;28.06.2025 03:00;82,02;0;0;0;0
28.06.2025 02:00;28.06.2025 04:00;76,59;0;0;0;0
28.06.2025 03:00;28.06.2025 05:00;70,27;0;0,01;0;0,006
28.06.2025 04:00;28.06.2025 06:00;75,4;0,025;0,05;0,031;0,045
28.06.2025 05:00;28.06.2025 07:00;74;0,082;0,16;0,112;0,13
28.06.2025 06:00;28.06.2025 08:00;58,84;0,242;0,316;0,261;0,281
28.06.2025 07:00;28.06.2025 09:00;27,8;0,402;0,463;0,397;0,421
28.06.2025 08:00;28.06.2025 10:00;2,34;0,534;0,57;0,551;0,539
28.06.2025 09:00;28.06.2025 11:00;0,01;0,635;0,616;0,652;0,556
28.06.2025 10:00;28.06.2025 12:00;-0,04;0,693;0,619;0,699;0,581
28.06.2025 11:00;28.06.2025 13:00;-1;0,712;0,664;0,709;0,6
28.06.2025 12:00;28.06.2025 14:00;-2,01;0,694;0,609;0,681;0,547
28.06.2025 13:00;28.06.2025 15:00;-3,09;0,64;0,547;0,615;0,482
28.06.2025 14:00;28.06.2025 16:00;-1,01;0,549;0,462;0,512;0,409
28.06.2025 15:00;28.06.2025 17:00;-1;0,421;0,329;0,375;0,331
28.06.2025 16:00;28.06.2025 18:00;2,97;0,264;0,17;0,215;0,223
28.06.2025 17:00;28.06.2025 19:00;62,73;0,112;0,067;0,065;0,106
28.06.2025 18:00;28.06.2025 20:00;95,03;0,034;0,017;0,017;0,038
28.06.2025 19:00;28.06.2025 21:00;108,99;0;0;0;0
28.06.2025 20:00;28.06.2025 22:00;123,86;0;0;0;0
28.06.2025 21:00;28.06.2025 23:00;119,84;0;0;0;0
28.06.2025 22:00;29.06.2025 00:00;103,5;0;0;0;0
28.06.2025 23:00;29.06.2025 01:00;95,07;0;0;0;0
29.06.2025 00:00;29.06.2025 02:00;89,42;0;0;0;0
29.06.2025 01:00;29.06.2025 03:00;89,66;0;0;0;0
29.06.2025 02:00;29.06.2025 04:00;86,82;0;0;0;0
29.06.2025 03:00;29.06.2025 05:00;85,31;0;0,013;0;0,006
29.06.2025 04:00;29.06.2025 06:00;85,3;0,025;0,043;0,028;0,043
29.06.2025 05:00;29.06.2025 07:00;86,39;0,081;0,162;0,11;0,126
29.06.2025 06:00;29.06.2025 08:00;74,92;0,24;0,316;0,271;0,284
29.06.2025 07:00;29.06.2025 09:00;47,52;0,401;0,451;0,424;0,413
29.06.2025 08:00;29.06.2025 10:00;1,99;0,533;0,552;0,55;0,505
29.06.2025 09:00;29.06.2025 11:00;0;0,629;0,617;0,639;0,628
29.06.2025 10:00;29.06.2025 12:00;-0,26;0,684;0,658;0,688;0,721
29.06.2025 11:00;29.06.2025 13:00;-5,4;0,701;0,655;0,695;0,741
29.06.2025 12:00;29.06.2025 14:00;-20,1;0,685;0,579;0,664;0,722
29.06.2025 13:00;29.06.2025 15:00;-24,01;0,628;0,47;0,6;0,662
29.06.2025 14:00;29.06.2025 16:00;-15,45;0,532;0,369;0,502;0,561
29.06.2025 15:00;29.06.2025 17:00;-2,69;0,402;0,231;0,366;0,421
29.06.2025 16:00;29.06.2025 18:00;0,01;0,258;0,153;0,209;0,257
29.06.2025 17:00;29.06.2025 19:00;77,44;0,111;0,069;0,066;0,105
29.06.2025 18:00;29.06.2025 20:00;102,14;0,03;0,018;0,017;0,036
29.06.2025 19:00;29.06.2025 21:00;111,98;0;0;0;0
29.06.2025 20:00;29.06.2025 22:00;118,07;0;0;0;0
29.06.2025 21:00;29.06.2025 23:00;113,73;0;0;0;0
29.06.2025 22:00;30.06.2025 00:00;101;0;0;0;0
29.06.2025 23:00;30.06.2025 01:00;98,73;0;0;0;0
30.06.2025 00:00;30.06.2025 02:00;89,03;0;0;0;0
30.06.2025 01:00;30.06.2025 03:00;85,03;0;0;0;0
30.06.2025 02:00;30.06.2025 04:00;84,13;0;0;0;0
30.06.2025 03:00;30.06.2025 05:00;86,51;0;0,011;0;0,007
