# Region:;Inden_CF
# Optimized PV Capacity (kW):;2012.07
# Optimized Battery Capacity (kWh):;-0.00
Time;Market_Spot_Price_EUR_per_kWh;PV_Generation_kW;Battery_Charge_kW;Battery_Discharge_kW;State_of_Charge_kWh;Sell_from_PV_kW;Sell_from_Batt_kW
7744;0,11781;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7745;0,12757;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7746;0,11919;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7747;0,11905;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7748;0,10568999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7749;0,10023;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7750;0,09917000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7751;0,09189;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7752;0,09063;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7753;0,08809;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7754;0,08703;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7755;0,0868;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7756;0,08713;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7757;0,0905;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7758;0,10368000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7759;0,14440999999999998;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7760;0,15572;72,43460764587525;0,0;-0,0;-0,0;72,43460764587525;-0,0
7761;0,15366;203,21931589537223;0,0;-0,0;-0,0;203,21931589537223;-0,0
7762;0,14127;422,53521126760563;0,0;0,0;-0,0;422,53521126760563;-0,0
7763;0,1293;549,2957746478874;0,0;0,0;-0,0;549,2957746478874;-0,0
7764;0,12505;480,8853118712273;-0,0;0,0;-0,0;480,8853118712273;-0,0
7765;0,1261;287,7263581488933;0,0;0,0;-0,0;287,7263581488933;-0,0
7766;0,13419999999999999;144,8692152917505;0,0;0,0;-0,0;144,8692152917505;-0,0
7767;0,14969;10,060362173038229;0,0;0,0;-0,0;10,060362173038229;-0,0
7768;0,17583000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7769;0,17547;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7770;0,16325;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7771;0,15602000000000002;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7772;0,1371;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7773;0,12075;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7774;0,10823999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7775;0,09376000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7776;0,10155;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7777;0,09414;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7778;0,09028;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7779;0,09018999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7780;0,09362999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7781;0,10187;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7782;0,13353;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7783;0,18042;28,169014084507044;0,0;-0,0;-0,0;28,169014084507044;-0,0
7784;0,20538;364,1851106639839;0,0;-0,0;-0,0;364,1851106639839;-0,0
7785;0,18183000000000002;768,6116700201208;0,0;-0,0;-0,0;768,6116700201208;-0,0
7786;0,15102000000000002;1030,1810865191146;0,0;-0,0;-0,0;1030,1810865191146;-0,0
7787;0,13772;1122,7364185110664;0,0;0,0;-0,0;1122,7364185110664;-0,0
7788;0,13034;1054,3259557344065;0,0;-0,0;-0,0;1054,3259557344065;-0,0
7789;0,13558;883,2997987927565;0,0;0,0;-0,0;883,2997987927565;-0,0
7790;0,15375;541,2474849094567;0,0;-0,0;-0,0;541,2474849094567;-0,0
7791;0,19684000000000001;80,48289738430583;0,0;-0,0;-0,0;80,48289738430583;-0,0
7792;0,25187;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7793;0,25001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7794;0,20509;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7795;0,17137;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7796;0,14195;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7797;0,11731;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7798;0,10490000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7799;0,09503;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7800;0,10225;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7801;0,09459999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7802;0,08843999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7803;0,08528;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7804;0,0861;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7805;0,08528;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7806;0,09051999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7807;0,10675;26,156941649899395;0,0;-0,0;-0,0;26,156941649899395;-0,0
7808;0,10421;315,8953722334004;0,0;-0,0;-0,0;315,8953722334004;-0,0
7809;0,08912;587,5251509054325;0,0;-0,0;-0,0;587,5251509054325;-0,0
7810;0,08201;796,7806841046278;0,0;0,0;-0,0;796,7806841046278;-0,0
7811;0,07858;849,0945674044265;0,0;-0,0;-0,0;849,0945674044265;-0,0
7812;0,07628;716,2977867203219;0,0;0,0;-0,0;716,2977867203219;-0,0
7813;0,07537;513,0784708249497;0,0;0,0;-0,0;513,0784708249497;-0,0
7814;0,08165;364,1851106639839;0,0;0,0;-0,0;364,1851106639839;-0,0
7815;0,08897;68,41046277665997;0,0;-0,0;-0,0;68,41046277665997;-0,0
7816;0,105;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7817;0,11445999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7818;0,10925;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7819;0,09833;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7820;0,08660999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7821;0,08925;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7822;0,08943000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7823;0,08223;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7824;0,08153;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7825;0,07435;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7826;0,07044;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7827;0,06323;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7828;0,06089;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7829;0,06420999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7830;0,06203;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7831;0,06798;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7832;0,06783;112,67605633802818;0,0;0,0;-0,0;112,67605633802818;-0,0
7833;0,06595999999999999;323,943661971831;0,0;0,0;-0,0;323,943661971831;-0,0
7834;0,06599;549,2957746478874;0,0;0,0;-0,0;549,2957746478874;-0,0
7835;0,06669;591,5492957746478;0,0;-0,0;-0,0;591,5492957746478;-0,0
7836;0,06786;307,8470824949698;0,0;-0,0;-0,0;307,8470824949698;-0,0
7837;0,06545999999999999;237,4245472837022;0,0;-0,0;-0,0;237,4245472837022;-0,0
7838;0,06943;48,289738430583505;0,0;-0,0;-0,0;48,289738430583505;-0,0
7839;0,07729000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7840;0,07789;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7841;0,08084000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7842;0,08254;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7843;0,0838;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7844;0,07740999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7845;0,07415999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7846;0,07517;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7847;0,07126;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7848;0,07246;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7849;0,07006;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7850;0,07226;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7851;0,07328;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7852;0,07376;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7853;0,08006999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7854;0,09031;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7855;0,10439;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7856;0,10779000000000001;24,144869215291752;0,0;-0,0;-0,0;24,144869215291752;-0,0
7857;0,11026000000000001;72,43460764587525;0,0;0,0;-0,0;72,43460764587525;-0,0
7858;0,11745;104,62776659959758;0,0;-0,0;-0,0;104,62776659959758;-0,0
7859;0,12804;122,73641851106639;0,0;0,0;-0,0;122,73641851106639;-0,0
7860;0,13424;126,7605633802817;0,0;-0,0;-0,0;126,7605633802817;-0,0
7861;0,14999;98,59154929577466;0,0;-0,0;-0,0;98,59154929577466;-0,0
7862;0,17354;48,289738430583505;0,0;0,0;-0,0;48,289738430583505;-0,0
7863;0,19581;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
7864;0,22578;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7865;0,26348;-0,0;0,0;0,0;-0,0;-0,0;-0,0
7866;0,23059000000000002;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7867;0,18830000000000002;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7868;0,15119;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7869;0,13524;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7870;0,12304000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7871;0,10540999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7872;0,1009;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7873;0,09915;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7874;0,09759000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7875;0,09609999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
7876;0,09951;-0,0;-0,0;0,0;-0,0;0,0;-0,0
